,Ensemble,Time,TALL_GPP,TALL_EFLX_LH_TOT,OSBS_GPP,OSBS_EFLX_LH_TOT,ORNL_GPP,ORNL_EFLX_LH_TOT
44,LHC0000,2021-09-01,7.7561953914,51.61494904333333,7.703436926066667,68.44900763000001,7.0837871487,59.118386189333336
45,LHC0000,2021-10-01,6.895691461516129,44.235947507419354,6.966853588580645,51.966737676774194,5.60337149783871,38.41680855064516
46,LHC0000,2021-11-01,5.711550354633333,30.273993390999998,5.9622551859333335,33.959978488000004,0.15257187176666667,9.062258688533332
47,LHC0000,2021-12-01,4.3244942931,26.617405810966666,5.7252828999,24.672270936833335,0.0,7.5952062044333335
48,LHC0001,2018-01-01,0.0,8.135661313741936,0.0,7.673709846258065,0.0,26.54166335483871
49,LHC0001,2018-02-01,0.0,12.960949693678572,0.0,7.944527890035714,0.0,7.1766372857142855
50,LHC0001,2018-03-01,0.0,13.198660989096775,0.0,8.784123928225807,0.0,10.619476580645161
51,LHC0001,2018-04-01,0.0,15.644480164966666,0.0,14.069855658333333,0.54445030219008,33.91482606666667
52,LHC0001,2018-05-01,0.0,26.077511264774195,0.0,20.903506756387095,3.864294220180645,97.11347290322581
53,LHC0001,2018-06-01,0.0,22.62113018,0.0,28.285801346166668,3.9369442521599995,89.56450266666667
54,LHC0001,2018-07-01,0.0,17.815882574580645,0.0,25.467272758129035,3.8414401180490323,86.90124096774194
55,LHC0001,2018-08-01,0.0,15.408601561548387,0.0,22.657205243,2.742213547230967,60.58696903225807
56,LHC0001,2018-09-01,0.0,13.005868673433334,0.0,15.795301166333333,0.479517217923456,37.39653646666667
57,LHC0001,2018-10-01,0.0,8.599519498419355,0.0,13.897411854193548,0.00039966807874064513,22.314803741935485
58,LHC0001,2018-11-01,0.0,2.6126868604999998,0.0,9.011516562733334,0.0,3.6023071333333334
59,LHC0001,2018-12-01,0.0,1.9122353878709677,0.0,8.63240161632258,0.0,2.0114920967741936
60,LHC0001,2019-01-01,0.0,3.6322607043548385,0.0,7.431454912322581,0.0,13.423547322580646
61,LHC0001,2019-02-01,0.0,9.833884290357144,0.0,10.791282287107142,0.0,8.009230285714285
62,LHC0001,2019-03-01,0.0,13.292047500225806,0.0,9.007507131838711,0.0,17.80723864516129
63,LHC0001,2019-04-01,0.0,18.941045300133332,0.0,14.6192199709,1.488437656465559,65.07599366666666
64,LHC0001,2019-05-01,0.0,20.212828574193548,0.0,14.180806329064517,3.654426672557419,100.33897806451613
65,LHC0001,2019-06-01,0.0,27.374508476,0.0,21.932015307566665,3.587889648384,105.451346
66,LHC0001,2019-07-01,0.0,25.288578402258064,0.0,18.65976788935484,3.633523530363871,112.68077129032257
67,LHC0001,2019-08-01,0.0,26.780156166129032,0.0,23.040520698548384,3.253643759566452,101.96340161290324
68,LHC0001,2019-09-01,0.0,19.415094599333333,0.0,17.133719905133333,2.868756524928,80.05952833333335
69,LHC0001,2019-10-01,0.0,15.720234824483871,0.0,12.291649564645162,1.6907297531829675,60.17325612903226
70,LHC0001,2019-11-01,0.0,8.835427411566666,0.0,6.764834825233334,0.06259942960128,12.691529333333333
71,LHC0001,2019-12-01,0.0,10.347157912967742,0.0,9.009616044193548,0.0,4.957265806451613
72,LHC0001,2020-01-01,0.0,10.70455329667742,0.0,4.545615065741936,0.0,12.108434806451612
73,LHC0001,2020-02-01,0.0,13.963521021214286,0.0,7.697325544928572,0.0,7.802770642857142
74,LHC0001,2020-03-01,0.0,16.335849700774194,0.0,8.034263011290323,0.010891930625651613,12.198935838709678
75,LHC0001,2020-04-01,0.0,18.923672486266664,0.0,15.201815700033332,1.9355250578688001,73.93122433333333
76,LHC0001,2020-05-01,0.0,20.932620540000002,0.0,16.534480094612906,3.5264994423329035,86.99507903225808
77,LHC0001,2020-06-01,0.0,31.033962631,0.0,22.084527143633334,4.111471554047999,108.35191766666667
78,LHC0001,2020-07-01,0.0,28.66989246419355,0.0,25.62970247580645,3.9214294755096772,111.21389967741935
79,LHC0001,2020-08-01,0.0,24.991613141612902,0.0,23.075615036451612,3.341158248216774,95.52150387096773
80,LHC0001,2020-09-01,0.0,16.6489345552,0.0,20.1289228117,2.5882456469759996,67.85844833333333
81,LHC0001,2020-10-01,0.0,14.196575517806453,0.0,15.402144617129032,1.8633060951329032,51.20823548387097
82,LHC0001,2020-11-01,0.0,10.076653011733333,0.0,11.453936381566667,0.08955036179712,11.144057
83,LHC0001,2020-12-01,0.0,7.042860103645161,0.0,6.590236440774194,0.0,9.232488870967742
84,LHC0001,2021-01-01,0.0,7.789347617709677,0.0,7.110314630774194,0.0,24.913096129032258
85,LHC0001,2021-02-01,0.0,12.942189233142857,0.0,7.930784395607143,0.0,6.661825035714286
86,LHC0001,2021-03-01,0.0,13.196183927677419,0.0,8.783193326967742,0.0,10.640139806451613
87,LHC0001,2021-04-01,0.0,15.647523641633335,0.0,14.072907654366668,0.41877912487679997,31.53149726666667
88,LHC0001,2021-05-01,0.0,26.085970971612905,0.0,20.90776874183871,3.847850414988387,97.29731806451613
89,LHC0001,2021-06-01,0.0,22.63416528633333,0.0,28.293808969199997,4.005199979136,90.68053066666667
90,LHC0001,2021-07-01,0.0,17.829507751,0.0,25.474945807032256,3.898017956252903,87.89361387096774
91,LHC0001,2021-08-01,0.0,15.420628578645161,0.0,22.665323748451616,2.7374755016670966,61.06394064516129
92,LHC0001,2021-09-01,0.0,13.015784661133333,0.0,15.805860535333332,0.396598029601536,37.508154733333335
93,LHC0001,2021-10-01,0.0,8.605115305967741,0.0,13.902100732451613,9.44822027148387e-05,22.900637967741932
94,LHC0001,2021-11-01,0.0,2.6170120716,0.0,9.0140232164,0.0,3.6076401
95,LHC0001,2021-12-01,0.0,1.9141343956774195,0.0,8.634347427032258,0.0,1.9720164193548386
96,LHC0002,2018-01-01,1.3291890058033549,52.826984741612904,1.7591015065335698,55.30738207787097,0.0,13.102530419354839
97,LHC0002,2018-02-01,2.131602902125714,64.60245145964286,2.7055962290003657,59.41441277178571,0.0,4.092789678571429
98,LHC0002,2018-03-01,2.601187014565161,81.85960646548388,3.0418754195464257,69.97521523419354,0.0,7.101623193548387
99,LHC0002,2018-04-01,3.7189291242239997,103.53063786666667,3.3089357210041728,98.45417353333333,4.15654337376,47.79568
100,LHC0002,2018-05-01,4.814411710018065,122.0286382848387,4.2372494767407485,105.84670626290323,11.691824200258063,101.73625612903226
101,LHC0002,2018-06-01,4.8110207558399996,116.47498321333333,4.2258286966176,151.54013799266667,10.797364810368,81.465191
102,LHC0002,2018-07-01,3.89216507643871,81.59588734322581,3.9682689578284176,128.86177161838708,9.889137217486452,69.33566806451613
103,LHC0002,2018-08-01,0.3894339003226839,51.24561359096774,3.7805746273184204,136.45966376870967,3.8247176042941935,24.454698387096773
104,LHC0002,2018-09-01,0.06691941232128,41.9693735437,3.5138929523719677,109.55297813466667,0.7123651505279999,7.4511014
105,LHC0002,2018-10-01,0.0554267718404129,30.035200011677418,2.966413961393466,90.72030614967743,0.19278271273703224,3.7668939677419355
106,LHC0002,2018-11-01,0.0286160263354368,11.579847431233333,2.121939512208,70.62330226666667,0.010370262518784,1.8326491333333332
107,LHC0002,2018-12-01,0.09076395178145032,10.453480235580644,1.847857279509058,59.93487999974194,0.0,1.5640359032258064
108,LHC0002,2019-01-01,0.38162727348479997,26.284018418096775,2.0569366393173056,73.69840296129033,0.0,5.348936612903226
109,LHC0002,2019-02-01,1.9237808762742856,55.29228438357143,2.728269041165897,69.07351494071428,0.0,5.300174285714285
110,LHC0002,2019-03-01,2.6273020068789674,74.08089373193549,3.2215036455467767,76.02403917709677,0.0,14.334814548387097
111,LHC0002,2019-04-01,3.772496909952,103.66769008433333,3.6271668448745857,110.16067466433333,6.4300350797568,77.39989736666666
112,LHC0002,2019-05-01,4.567754632134193,96.88076707870968,2.0580503029916652,95.03903985580645,11.405869215050322,102.79981387096774
113,LHC0002,2019-06-01,4.548941804159999,126.261298627,2.6064545440601203,113.91948884199999,10.782388870272,111.59892233333333
114,LHC0002,2019-07-01,4.3085556689341935,116.04575643580645,3.2272456272239194,121.00501693580645,10.636912290890322,112.46413129032258
115,LHC0002,2019-08-01,3.9113959672567744,125.08510527645161,2.811823491241691,121.45560714483871,9.602624815153549,101.74974225806451
116,LHC0002,2019-09-01,3.66334534656,88.690042498,2.7985770232471294,105.70848617266667,8.360318558592,68.931924
117,LHC0002,2019-10-01,2.2514077685264513,72.23551581451612,0.8500490310676941,74.68106712709678,5.370435292366451,61.99403741935484
118,LHC0002,2019-11-01,1.7654905380096,67.07102502133334,0.8822871972265344,53.848028879333334,0.240623037504,11.6863658
119,LHC0002,2019-12-01,1.5162024512949677,55.6281085483871,1.1244069975798254,47.88186421064516,0.0,2.8433799032258067
120,LHC0002,2020-01-01,1.4038271588624514,57.285175229354834,2.02665941332992,44.46288733548387,0.0,5.121462161290322
121,LHC0002,2020-02-01,1.6076815692479998,65.03210694642857,2.3770371660990173,55.418197632142856,0.0,4.257681321428572
122,LHC0002,2020-03-01,2.720474279349677,73.01999012483871,1.6145716072361247,62.654009666129035,0.19328717523530323,11.055482774193548
123,LHC0002,2020-04-01,3.4395702416639997,100.36819864733334,3.031425618249024,104.96662444833333,7.379394482303999,85.84604766666666
124,LHC0002,2020-05-01,4.690665108232258,102.75533651580645,2.674063172091623,103.67688406580645,11.105700093150967,94.97770064516129
125,LHC0002,2020-06-01,4.489614041472,123.47619221833334,4.10719909113792,130.33320211,12.10459158144,111.43864066666667
126,LHC0002,2020-07-01,4.2932266979922575,124.65795344258065,3.9637998660274376,132.3878139470968,10.897504796903224,106.19554935483872
127,LHC0002,2020-08-01,3.9629570513341936,112.69734142870968,3.533905843674921,138.9600798096774,9.511208406627096,101.93190774193549
128,LHC0002,2020-09-01,3.184115263488,76.41731961633333,3.0238266246451198,103.94626299266666,7.486242054912,65.61736666666667
129,LHC0002,2020-10-01,2.746672884232258,67.51103628709677,2.693793508653832,87.84782927129032,5.919491160650322,56.6229664516129
130,LHC0002,2020-11-01,2.0557357770239997,45.78419504233333,2.17914040340352,60.21677703833333,0.33885944455679995,7.0269711
131,LHC0002,2020-12-01,1.417846199560258,48.02619244870968,1.8365166280976515,54.03430864806452,0.0,2.764506129032258
132,LHC0002,2021-01-01,1.4986995535649033,45.1693213667742,1.968915179791649,53.27791736935484,0.0,10.708903354838709
133,LHC0002,2021-02-01,2.1569056580571426,65.67591237428572,2.6609825331701487,57.299434219285715,0.0,3.5413278928571432
134,LHC0002,2021-03-01,2.6374191277006447,83.81349693129033,2.9397173043095535,67.28371860258065,0.0,6.964959838709678
135,LHC0002,2021-04-01,3.777680889216,107.01149412866667,3.254932538617766,96.04719467466666,4.090231639008,47.702947200000004
136,LHC0002,2021-05-01,4.894122358916128,124.59527747419355,4.1931750620713695,104.7077309367742,11.675101686503226,102.14231225806452
137,LHC0002,2021-06-01,4.884172463232,119.73971022966666,4.2020687916576,150.81353175233335,10.806292774655999,81.79893399999999
138,LHC0002,2021-07-01,3.7629279159700646,82.5422332532258,3.958868118012573,128.70043834709676,10.174813494131612,70.94653064516129
139,LHC0002,2021-08-01,0.2667519652459355,52.73754907451613,3.7812410194915507,136.6201574264516,4.683976102730322,29.46511806451613
140,LHC0002,2021-09-01,0.0661245355008,43.607554881000006,3.52157215365504,110.21133130533333,0.8893404426239999,8.549560533333333
141,LHC0002,2021-10-01,0.057124106986529026,31.262861820064515,2.978112195890663,91.21586676451614,0.23472835140541934,4.009960387096775
142,LHC0002,2021-11-01,0.0281429306278272,12.060309513166667,2.130275350864512,71.14782695666666,0.012607437570048001,1.8360326666666666
143,LHC0002,2021-12-01,0.07395657126930581,10.78782082483871,1.85436122252544,60.94576568645161,0.0,1.526933548387097
144,LHC0003,2018-01-01,2.5960866478699356,80.7433594587742,3.3341618271703117,67.30354542774194,0.0,12.315527419354838
145,LHC0003,2018-02-01,4.0283838863999994,86.53201000642856,4.636499522499155,54.128135478999994,0.0,4.77264325
146,LHC0003,2018-03-01,4.73079914124387,105.24688382580645,5.7188170936723814,61.77008308709677,0.0,7.703914709677419
147,LHC0003,2018-04-01,6.71254178972544,129.72276922433332,6.5268902443345915,109.57182877733334,3.9994400021759997,89.70126363333334
148,LHC0003,2018-05-01,7.885367580984155,111.86439919741936,6.901166542320186,100.10446524161291,10.29103496472774,147.78244645161288
149,LHC0003,2018-06-01,7.337346650495999,87.96004206166667,7.32967436118528,166.791492972,9.451546193663999,138.86005233333333
150,LHC0003,2018-07-01,6.617656109914838,47.84467826354838,6.744363432760939,144.7341110467742,1.5352159494342192,119.74268677419356
151,LHC0003,2018-08-01,5.9554445652232255,41.07726386290323,6.279273257000051,139.90834328290322,0.0,83.96996967741934
152,LHC0003,2018-09-01,5.188587245568,33.252165381766666,5.680233822973824,100.59951356733333,0.0,71.110042
153,LHC0003,2018-10-01,4.255601042043871,23.59029562312903,4.912849344653047,73.92266990677419,0.0,48.03741190322581
154,LHC0003,2018-11-01,2.796756812928,9.212351123633335,3.8023574945091836,82.751429243,0.0,1.6018791000000001
155,LHC0003,2018-12-01,2.709604645409032,7.982937345741935,3.4972760134206347,75.72197812458064,0.0,0.5002979032258065
156,LHC0003,2019-01-01,2.435912836954839,31.525451976483872,3.974399988788067,86.2967430919355,0.0,2.4570346451612903
157,LHC0003,2019-02-01,3.4584547375542853,74.07304949264287,4.741364634465599,66.95219894607143,0.0,3.730100392857143
158,LHC0003,2019-03-01,4.810231081579355,91.8939747351613,5.406598843195541,61.94370703387097,0.4245779352298528,24.55436435483871
159,LHC0003,2019-04-01,6.74536213844352,126.109011043,6.512703133083264,108.78698475433333,6.735429058175999,128.82449366666665
160,LHC0003,2019-05-01,7.284048283045161,79.85634354580645,6.83893872413568,77.56497967580646,9.961044026632257,152.9791819354839
161,LHC0003,2019-06-01,7.442541109716481,126.771324792,6.514629845376384,108.43841418866667,9.210203159039999,145.494342
162,LHC0003,2019-07-01,7.220695039684955,120.65729535129033,6.326681583495019,120.6854030283871,9.210481867602581,155.5003841935484
163,LHC0003,2019-08-01,6.613754190038709,138.7835726519355,6.147432122431216,128.54167409483873,8.243363155447742,141.8773235483871
164,LHC0003,2019-09-01,5.546281814783999,50.68702850366667,5.738491957940352,90.50962588133333,5.8219831119744,119.75200833333334
165,LHC0003,2019-10-01,3.8829676938735482,66.45778683677419,4.782400638062864,71.2517426383871,1.1098063478536258,76.56954032258064
166,LHC0003,2019-11-01,3.5101299594239994,79.07874504666667,3.8250480597465595,58.057968366,0.1587737649024,17.6923766
167,LHC0003,2019-12-01,2.966016522983226,73.23470081903226,3.749950130462059,57.75360547419355,0.0,2.900691419354839
168,LHC0003,2020-01-01,2.752247055483871,77.68213795258063,3.733802035054699,43.67965501541935,0.0,5.395542322580645
169,LHC0003,2020-02-01,3.030776448274285,81.44665861328572,4.178781307665051,45.31467223275,0.0,4.58801125
170,LHC0003,2020-03-01,4.74334102656,81.04444387064515,5.604823340616959,50.910947920645164,0.6422281407545806,26.282628612903224
171,LHC0003,2020-04-01,6.152807388672,104.391987166,6.102862916450688,107.27316258833334,6.411718353024,124.35774066666666
172,LHC0003,2020-05-01,8.066082212961444,100.02555527290322,7.13003866940866,91.08756096612903,9.29604539631484,129.86845612903227
173,LHC0003,2020-06-01,7.555937776128,134.83893063466667,6.893475625987199,139.10770924466667,10.363350546431999,149.575215
174,LHC0003,2020-07-01,7.027357696908386,120.73430904483872,6.629500108990266,112.85056403322581,9.44766285435871,156.28411838709678
175,LHC0003,2020-08-01,6.488614045439999,110.20379982806452,6.462057021345941,149.76014906451613,7.728031023236129,131.40371903225807
176,LHC0003,2020-09-01,5.254538981760001,64.565397643,5.053262058870912,111.85358225899999,2.72079999675648,92.49383033333334
177,LHC0003,2020-10-01,4.8107884987045155,72.0314851016129,4.749251041629522,94.34854531806452,4.432580979282581,79.24636129032258
178,LHC0003,2020-11-01,3.82606469568,59.13667364016667,3.8899218162504954,62.18199641266666,0.21467434129920002,19.5490821
179,LHC0003,2020-12-01,2.8233177389419355,64.17717951996774,3.576105385843819,53.02725764148387,0.0,2.5487757741935484
180,LHC0003,2021-01-01,2.908323850529032,56.126776650032255,3.7722178297780022,58.628504939290316,0.0,9.483883870967743
181,LHC0003,2021-02-01,4.043503825919999,86.47089018250001,4.661849489670309,53.88586296392857,0.0,4.057857285714285
182,LHC0003,2021-03-01,4.739439106683871,105.51956601354838,5.7270863767241496,61.76763645129033,0.0,7.599608096774194
183,LHC0003,2021-04-01,6.719612161443839,130.18885975066667,6.533276042791296,109.152178065,4.085275178833919,93.31663326666667
184,LHC0003,2021-05-01,7.891727710382245,111.86041789193548,6.899591002815917,99.98378569032259,10.319741946673549,148.87653322580644
185,LHC0003,2021-06-01,7.334178663168,88.17469482666667,7.339246290897408,166.40398711866666,9.480922076159999,141.15112166666668
186,LHC0003,2021-07-01,6.612639355788387,47.816365703548385,6.747734134116789,144.5428475419355,1.408342237576258,124.68067741935484
187,LHC0003,2021-08-01,5.952100062472257,41.07044607548387,6.2853050677114215,139.6423977251613,0.0,88.60425838709678
188,LHC0003,2021-09-01,5.1825392697599995,33.225796413,5.681609305471872,99.92373886166666,0.0,75.22860733333333
189,LHC0003,2021-10-01,4.253092664980644,23.580551962451615,4.912988420225775,74.19946046129033,0.0,51.093649
190,LHC0003,2021-11-01,2.791860832512,9.2092338249,3.80385710451072,82.81518478533333,0.0,1.7497113000000002
191,LHC0003,2021-12-01,2.7109981882219354,7.987401416354838,3.4940806197506475,76.1042824987742,0.0,0.4326141290322581
192,LHC0004,2018-01-01,1.8824255025259353,80.84224125580646,2.531922000271488,82.40235502070968,0.0,26.03051741935484
193,LHC0004,2018-02-01,3.2899754114742854,87.44472381392858,2.431773053554591,96.819177215,0.0,14.030685428571429
194,LHC0004,2018-03-01,3.8447846207999996,130.78471805870967,0.0,118.15283720129032,0.0,24.719075483870967
195,LHC0004,2018-04-01,5.8443606224639995,173.93309809233332,3.9752746236379006,168.443558628,1.65234155060736,48.43408633333333
196,LHC0004,2018-05-01,5.780175898558761,174.10817718290323,4.360004349848324,153.52679824903225,8.97636667503484,106.87598451612904
197,LHC0004,2018-06-01,4.344030623808,185.53048171,6.745088251539072,202.62173614133334,8.991900032256,97.82504
198,LHC0004,2018-07-01,0.0,141.06477060451613,6.168408286268159,175.0771865848387,9.180660051406452,100.04264806451613
199,LHC0004,2018-08-01,0.0,120.17314959903226,5.7004376575130005,189.11075715258065,6.817768857847741,69.3003093548387
200,LHC0004,2018-09-01,0.0,92.476766906,4.006855742112921,166.81179275333335,0.541794664812672,29.836273033333335
201,LHC0004,2018-10-01,0.0,68.82680809870968,1.9072671590298795,126.70367997548387,0.00020429337637161292,17.96643748387097
202,LHC0004,2018-11-01,0.0,26.459260877366667,2.069082795635712,95.36868857900001,0.0,3.9682295
203,LHC0004,2018-12-01,0.0,20.633369046419357,2.7749626394598814,73.67311245,0.0,4.019529612903225
204,LHC0004,2019-01-01,0.21267135576278712,42.204603748,3.1548298683719844,102.01528316,0.0,16.384878322580647
205,LHC0004,2019-02-01,1.7208342594925714,80.61149733785714,4.181252029210697,108.66094070892858,0.0,14.245459607142857
206,LHC0004,2019-03-01,3.1794515402074834,125.51682491483871,2.560195735330934,137.59418536516128,0.0,33.59927748387097
207,LHC0004,2019-04-01,4.39218979117056,159.588711177,1.109174199765454,174.20599899766665,4.1298458805504,72.46766933333333
208,LHC0004,2019-05-01,1.8926819776289032,154.6127782051613,0.0,185.69833595935484,8.699609072392258,105.76037483870968
209,LHC0004,2019-06-01,2.0580685676928,177.81902440533335,2.111378680851494,178.60198466166668,8.396894412287999,103.38874133333334
210,LHC0004,2019-07-01,3.602837717623742,171.51149430064518,1.0037186648512164,175.93408351774193,8.61404554368,112.39119032258064
211,LHC0004,2019-08-01,0.8408637333058063,173.42611325129033,2.0274219599571404,170.2966247064516,7.961031381553548,103.98769774193548
212,LHC0004,2019-09-01,0.2449718201088,135.79975382533334,1.0176712316987904,166.93363546633333,7.317762728831999,93.62078666666666
213,LHC0004,2019-10-01,0.38573265061161294,86.74480324451613,0.0,118.36601663612903,4.661958126286452,59.04345064516129
214,LHC0004,2019-11-01,1.8738933043967998,85.91939525699999,0.0,87.272442876,0.1979704081152,12.685919533333333
215,LHC0004,2019-12-01,1.4727350638748904,71.75515512580645,0.5219091665485316,74.14942095290323,0.0,9.144882419354838
216,LHC0004,2020-01-01,2.039226939833806,80.97103568064516,2.165297639368346,79.90475943709677,0.0,16.648599451612903
217,LHC0004,2020-02-01,2.4796700812799997,80.68025446107143,0.0,82.34465312857142,0.0,14.524132678571428
218,LHC0004,2020-03-01,4.17338201608258,114.95078056193549,0.0,125.97104028677418,0.024384212140180644,25.9154084516129
219,LHC0004,2020-04-01,5.4377062490879995,156.03435388466667,3.489609811104921,166.53389256966665,5.197688009164799,73.91122466666667
220,LHC0004,2020-05-01,5.381221313738322,167.27524972967743,0.26916693592149804,165.40807637290322,8.16894796923871,87.16151032258065
221,LHC0004,2020-06-01,4.4741197034496,172.313690692,6.002242166935295,189.95540364533332,9.413242346879999,109.36244666666667
222,LHC0004,2020-07-01,1.5767379510874835,167.04876438774195,0.4488778937715654,178.00048680645162,9.27542096268387,117.16807193548388
223,LHC0004,2020-08-01,1.6965854200827868,158.0827860719355,2.048854481194455,176.0998850132258,7.986951277873548,92.69584967741936
224,LHC0004,2020-09-01,1.59203459183616,117.733319853,1.2726140615233918,138.35131314766667,6.536997851904,71.49928566666668
225,LHC0004,2020-10-01,0.6165033404283871,100.12741802903227,0.7951989239657744,117.83755099064516,4.934535100490323,50.92952161290323
226,LHC0004,2020-11-01,3.0712197150719995,79.82401721,0.8356677965154432,87.290090501,0.2791860832512,12.626280966666666
227,LHC0004,2020-12-01,2.0961670991690324,69.03765216967743,0.0,69.9489767626129,0.0,10.135245322580646
228,LHC0004,2021-01-01,2.185353839194838,68.34188990483871,1.0091278127629253,70.60923748741935,0.0,23.706059387096772
229,LHC0004,2021-02-01,3.2825697268114284,88.19709607321428,0.9942372961777645,87.60477257357142,0.0,13.919006571428572
230,LHC0004,2021-03-01,3.818307307354839,133.32052452419353,0.0,111.21120181870967,0.0,24.47992870967742
